i_user_id,i_user_name,i_display_color,i_badge_names,i_badge_titles,i_badge_versions,i_user_status,j_streamer,k_emote_name,t_timestamp,t_time_text,t_seconds,vod_id,chat_message,match_title
,,#9ACD32,"","","",,esl_dota2,LUL,2018-01-23T04:18:46.488+05:30,33:16:43,119803,220970949,LUL,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
,,#FF0000,"","","",,esl_dota2,Kappa,2018-02-25T01:31:37.169+05:30,27:15:34,98134,232108439,this isnt facebook Kappa,RERUN: Newbee vs. LGD - Game 1 LB Semi - Group B - ESL One Katowice Major 2018
39661077,boo__boo,#18B46B,"","","",,esl_dota2,godotFJ,2018-09-18T08:11:52.081+05:30,14:14,854,311589433,godotCalvin godotMatino godotFJ godotKouro godotSpit,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #8 | esl.gg/anz
77765647,birdy718,#FF0000,"","","",,esl_dota2,SeemsGood,2018-04-10T10:09:22.681+05:30,18:22,1102,248733912,FOX SeemsGood SeemsGood SeemsGood,LIVE: ESL AUNZ Championship Playoffs | pro.eslgaming.com/anz
67731747,mrsaveh,,"","","",,esl_dota2,BibleThump,2018-01-23T04:01:57.032+05:30,32:59:54,118794,220970949,old Wings BibleThump,RERUN: Newbee vs. Evil Geniuses - Game 3 - Group A Decider - ESL One Hamburg Major 2017
87063474,rey501,#0000FF,"","","",,esl_dota2,Jebaited,2018-09-17T09:51:07.096+05:30,1:54:36,6876,311210319,Jebaited,LIVE: ESL AU&NZ Championship 2018 Season 2 - Matchday #7 | esl.gg/anz
104817826,shortyczv,,"","","",,esl_dota2,LUL,2018-08-05T05:26:50.860+05:30,3:24:37,12277,293255193,LUL,ESL AU&NZ Championship - Open Cup #3
53224998,eumeldibeumel,#00F6FF,"","","",,esl_dota2,ResidentSleeper,2018-05-25T08:10:35.595+05:30,17:25:16,62716,264980287,ResidentSleeper,RERUN: Team Liquid vs. Vici - Game 3 - Semifinal - ESL One Katowice Major 2018
38253530,watchingtweek,#DAA520,"","","",,esl_dota2,PogChamp,2018-02-23T11:22:23.545+05:30,37:06:34,133594,231434877,@semlohe dont PogChamp esl they betrayed their own community,RERUN: Team Secret vs Planet Dog - Group A Opening Game - ESL One Genting 2018
86080223,jackay_lmao,#00FF7F,"","","",,esl_dota2,PogChamp,2018-03-20T11:31:37.979+05:30,1:58:37,7117,240772728,As an australian Im both PogChamp ing at this and BrokeBack ing,LIVE: ESL AU&NZ Championship - Open Cup #3
